date,HHA11AS001XQ01,HHA12AS001XQ01,HHA13AS001XQ01,HHA14AS001XQ01,HHA31AS001XQ01,HHA32AS001XQ01,HHA33AS001XQ01,HHA34AS001XQ01,HHA71AS001XQ01,HHA72AS001XQ01,HHA73AS001XQ01,HHA74AS001XQ01,HHA81AS001XQ01,HHA82AS001XQ01,HHA83AS001XQ01,HHA84AS001XQ01,HHA51AS001XQ01,HHA52AS001XQ01,HHA53AS001XQ01,HHA54AS001XQ01,HNA00AA001AXQ01,HNA00AA001BXQ01,HNA00AA002AXQ01,HNA00AA002BXQ01,LAF01CG101XQ01,LAF02CG101XQ01,LAF11CG101XQ01,LAF12CG101XQ01,LAF13CG101XQ01,LAF14CG101XQ01,LAF21CG101XQ01,LAF22CG101XQ01,LAF31CG101XQ01,LAF32CG101XQ01,LAF33CG101XQ01,LAF34CG101XQ01,MW,MSP,THRTEMP,YRHRPRS,RRHRPRS,YRHRTEMPT,RRHRTEMPT,MWD2,A02P003G,A02P004G,PAB10CT101,PAB20CT101,PAB20CT102,NOM,MSPS,SELFP1,A017P005,LAE11CG101XQ01,LAE12CG101XQ01,LAE13CG101XQ01,LAE14CG101XQ01,LAE21CG101XQ01,LAE22CG101XQ01,LAE23CG101XQ01,LAE24CG101XQ01,BMOUT,TOTALCOAL,TAF,O2,FWFLOW,A09M210SHH,resolution
2016-04-22 19:40:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,100.0,100.0,83.0,83.0,0.152625,0.091576,0.946277,0.091576,0.024420479999999994,2.42369,0.213675,0.5128209,1.2515300000000003,0.8363862,0.6105005000000001,3.2661799999999994,898.2456,29.80584,600.6681,9.363550000000002,3.0395299999999996,603.561,601.1533999999999,897.4272000000001,94864.2,6758.217,19.27458,19.192230000000002,19.220599999999997,6.0,29.47935,0.0,143.24499999999998,0.0,0.7448114,0.3113559,1.501835,3.1013450000000002,5.0,34.768029999999996,1.2210003999999999,956.26,368.71150000000006,3219.348,3.090385,2329.0829999999996,2802.133,0
2016-04-22 19:50:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,96.8,96.8,91.3,91.3,0.15873,0.091576,0.9401720000000001,0.091576,0.015262799999999998,2.429795,0.213675,0.5189260000000001,1.2515300000000003,0.8608066000000001,0.6043956,3.2661799999999994,889.7657999999999,29.586689999999997,598.9511000000001,9.363550000000002,3.0395299999999996,603.3704,599.9866,888.9630999999999,105421.4,7509.13,19.272,19.189659999999996,19.220599999999997,6.0,29.298960000000005,0.0,143.24499999999998,0.0,0.9768018999999999,1.0439564000000001,1.8498200000000005,3.180709999999999,4.218560000000001,32.76558000000001,1.086687,946.4031000000001,364.4527,3212.8759999999997,3.2650619999999995,2300.701,2813.764,0
2016-04-22 20:00:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.17094000000000004,0.091576,0.9401720000000001,0.091576,0.0,2.42369,0.213675,0.5189260000000001,1.2515300000000003,0.8241759999999998,0.6166054000000001,3.2661799999999994,890.4510999999999,29.044599999999996,599.6374,9.363550000000002,3.0395299999999996,603.7314999999999,599.3974000000001,889.9516,105437.4,7509.13,19.272,19.187089999999994,19.220599999999997,6.0,29.11386,0.0,143.64600000000002,0.0,0.9890118000000001,0.8730160999999999,1.6605650000000007,3.7973149999999998,4.645910000000001,33.791219999999996,1.0195379999999998,954.1670999999999,375.504,3221.493,3.166666,2333.0989999999997,2811.114,0
2016-04-22 20:10:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.164835,0.091576,0.946277,0.091576,0.0,2.4359000000000006,0.213675,0.5067158,1.2515300000000003,0.8241759999999998,0.714286,3.2661799999999994,891.6502,29.280209999999993,600.8365999999999,9.363550000000002,3.0395299999999996,603.2578,600.9685999999999,891.7375,105453.5,7509.13,19.272,19.194799999999997,19.220599999999997,6.0,29.29609,0.0,145.25,1.181319,1.0073263999999997,1.6727722,1.5323600000000002,3.9072050000000003,5.763125,39.60319,1.1660568999999998,950.1962,371.02559999999994,3232.054,3.214423,2315.557,2806.9669999999996,0
2016-04-22 20:20:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.15873,0.091576,0.9340670000000001,0.091576,0.0,2.4114800000000005,0.19536000000000003,0.5189260000000001,1.2515300000000003,0.8241759999999998,0.641025,3.2661799999999994,895.3331999999998,29.217319999999994,599.3812,9.363550000000002,3.0395299999999996,600.9179000000001,600.3294,893.5078000000001,105469.7,7509.13,19.272,19.19738,19.220599999999997,6.0,29.324519999999996,0.0,145.25,0.0,1.324787,0.6043957000000001,1.9902350000000002,3.125765,7.7167330000000005,34.50549,0.9890115000000002,958.5886999999999,369.75399999999996,3243.8510000000006,3.2846149999999996,2334.6949999999997,2797.3370000000004,0
2016-04-22 20:30:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.15873,0.091576,0.9340670000000001,0.091576,0.0,2.4297950000000004,0.20757000000000003,0.5128209,1.2515300000000003,0.8241759999999998,0.641025,3.2661799999999994,891.9069999999998,28.83458,595.1541,9.363550000000002,3.0395299999999996,597.6659999999999,598.7593,892.1712,105485.8,7509.13,19.28748,19.21028,19.220599999999997,6.0,29.276599999999995,0.0,145.25,0.0,0.7448109999999999,0.2930403,1.3370000000000002,3.0525049999999996,3.75458,5.0488360000000005,0.8669113999999999,964.5018000000002,376.35659999999996,3226.2229999999995,3.302565,2346.5060000000003,2772.353,0
2016-04-22 20:40:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.17094000000000004,0.091576,0.9157520000000001,0.091576,0.0,2.4053750000000003,0.19536000000000003,0.5128209,1.2515300000000003,0.8302810999999999,0.6471300999999999,3.2661799999999994,890.5367,29.050060000000002,596.1563,9.363550000000002,3.0395299999999996,597.1876999999998,598.3432,890.2806000000003,105502.0,7509.13,19.290059999999997,19.21028,19.233449999999998,6.0,29.234499999999997,0.0,145.25,0.0,0.7997559999999998,0.05189298,1.95971,3.2234450000000003,3.73016,3.1013450000000002,0.8485964000000001,963.3074,375.9775,3280.0979999999995,3.1836560000000005,2345.4919999999997,2770.826,0
2016-04-22 20:50:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.152625,0.091576,0.9340670000000001,0.091576,0.0,2.35043,0.20757000000000003,0.5128209,1.2515300000000003,0.8241759999999998,0.7448106999999999,3.2661799999999994,901.5004000000001,29.88584,602.2468999999999,9.363550000000002,3.0395299999999996,600.8217000000001,601.9516,897.2976999999998,105518.0,7509.13,19.2849,19.20512,19.22574,6.0,29.41016,0.0,145.25,0.0,2.9853499999999995,0.31440799999999997,5.213675,3.6935300000000004,19.37118,35.31137,2.0573874000000005,958.7252000000001,369.6755,3276.9909999999995,2.8955119999999996,2342.029,2784.9120000000003,0
2016-04-22 21:00:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.152625,0.091576,0.946277,0.091576,0.0,2.35043,0.20146500000000006,0.5006107,1.2515300000000003,0.8241759999999998,1.6056180999999998,3.2661799999999994,938.2457,30.092180000000003,597.3736000000001,9.363550000000002,3.0395299999999996,601.8014000000001,603.0411,939.9518,105534.0,7509.13,19.284899999999997,19.2077,19.22317,6.0,30.1723,0.00152623,145.25,0.0,1.0805874000000002,0.0,2.5946299999999995,2.967035,18.125771999999994,29.255207000000002,0.7356535,1021.6622999999997,409.0167,3405.9629999999997,3.2483969999999998,2501.298,2740.529,0
2016-04-22 21:10:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.14652010000000001,0.091576,0.9706982,0.091576,0.0,2.35043,0.20757000000000003,0.5128209,2.8205150000000003,2.7655684000000003,4.3528695,3.2661799999999994,957.1748000000001,30.925510000000003,597.4581999999999,9.363550000000002,3.0395299999999996,605.4867000000002,606.6085,956.374,105550.0,7509.13,19.272,19.19738,19.220599999999997,6.0,31.083439999999996,0.0,145.25,1.7063490000000001,3.3943810999999995,1.504884,5.164839,14.053725,17.918187,35.109877999999995,1.9474969000000002,1027.34,401.78239999999994,3500.8,3.057051,2471.8860000000004,2744.153,1
2016-04-22 21:20:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.152625,0.091576,0.9951193999999999,0.091576,11.684969999999998,2.35043,0.201465,0.5128209,3.00977,5.842490000000001,8.113553,3.2661799999999994,963.8558,30.98535,597.7933,9.363550000000002,3.0395299999999996,604.7935,606.6301000000001,964.3326000000001,105566.0,7509.13,19.2849,19.207699999999996,19.22574,6.0,31.089930000000003,0.0,145.25,1.031746,3.754582,0.885226,5.347983999999999,19.816852,31.672776,30.879129999999996,1.0317458,1040.1399999999999,395.5089,3458.457,3.3942310000000004,2523.2149999999997,2763.5719999999997,1
2016-04-22 21:30:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.152625,0.091576,0.9645929000000001,0.091576,10.561654,2.35043,0.20757000000000003,0.5006107,1.2515300000000003,0.7997568000000002,2.905985,3.2661799999999994,962.2284999999998,30.507330000000003,595.6245999999999,9.363550000000002,3.0395299999999996,601.5245000000001,605.1901,964.6858999999998,105582.0,7509.13,19.2978,19.218020000000003,19.22831,6.0,31.107200000000006,0.0,145.25,0.0,1.526255,0.0,2.02076,2.2466449999999996,3.5897449999999997,13.321109000000002,0.3754578,1047.27,407.02049999999997,3440.987,3.2740389999999997,2526.7560000000003,2747.275,1
2016-04-22 21:40:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.152625,0.091576,0.9645929000000001,0.091576,9.615376,2.35043,0.20757000000000003,0.49450559999999993,1.2515300000000003,0.946277,2.1733850000000006,3.2661799999999994,962.8281000000001,30.756420000000002,599.1960999999999,9.363550000000002,3.0395299999999996,603.2142000000001,605.9272,962.0352000000003,105598.1,7509.13,19.290059999999997,19.21286,19.23859,6.0,31.059669999999993,0.0,143.44549999999998,0.0,1.6117249999999999,0.0,1.92308,2.59463,9.993897,39.82905000000001,0.2258853,1041.6550000000002,406.7268,3446.0759999999996,3.1128209999999994,2505.9370000000004,2756.2970000000005,1
2016-04-22 21:50:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.152625,0.091576,0.9951193999999998,0.091576,17.063480000000002,2.35043,0.20757000000000003,0.4700851999999999,1.3308950000000002,1.6178290999999998,3.4981700000000004,3.2661799999999994,950.0656000000002,31.360810000000004,600.9914000000001,9.363550000000002,3.0395299999999996,604.8501999999999,607.0912999999999,946.7054999999998,105614.1,7509.13,19.305509999999998,19.22574,19.25401,6.0,31.069720000000007,0.0,143.24499999999998,5.289984,4.481077000000001,4.703909,6.037844000000001,10.671544999999998,31.672770000000003,51.72161,1.3095241000000002,1018.6974,392.78280000000007,3423.446,3.148076,2436.594,2780.318,1
2016-04-22 22:00:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.152625,0.091576,1.0012246999999996,0.091576,19.517670000000003,2.35043,0.213675,0.4884004999999999,1.32479,1.0012226,3.1501842000000004,3.2661799999999994,933.9628,31.05373000000001,601.0867000000001,9.363550000000002,3.0395299999999996,604.3058,605.8164,929.1688999999999,105630.3,7509.13,19.29264,19.21801,19.25144,6.0,30.497519999999998,0.0,141.242,23.02809,23.382189999999998,23.644689999999997,25.7204,34.74972,47.19781,47.99755,7.5396821,984.6529,380.20590000000004,3280.9849999999997,3.1743599999999996,2368.582,2828.019,1
2016-04-22 22:10:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,79.6,79.6,100.0,100.0,0.152625,0.091576,1.0073299999999998,0.091576,18.345500000000005,2.35043,0.201465,0.48229539999999993,1.31258,0.9035418000000002,0.7326003,3.2661799999999994,925.5690000000001,30.84312,600.3805,9.363550000000002,3.0395299999999996,601.5716,603.6176,924.0579000000001,105646.5,7509.13,19.287479999999995,19.21286,19.233449999999998,6.0,30.36795,0.0,141.242,13.095229,13.595838,12.802186,16.23319,5.293042000000001,12.851028,38.65080999999999,1.3980464600000002,975.5328999999999,388.2111,3263.434,3.089104,2388.86,2797.585,1
2016-04-22 22:20:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,76.0,76.0,100.0,100.0,0.12820540000000002,0.091576,1.0073299999999998,0.091576,15.891293000000001,2.35043,0.20757000000000003,0.5006107,1.30037,1.2881584,3.2906000000000004,3.2661799999999994,925.5687999999998,30.70206,603.8273,9.363550000000002,3.0395299999999996,602.5141999999998,605.3315,923.2427,105662.6,7509.13,19.295219999999997,19.21544,19.23602,6.0,30.205949999999994,0.0,141.242,14.688629999999998,16.03785,14.340650000000002,18.577530000000003,30.250320000000006,41.13555,47.27716,14.059811,969.4615999999999,371.2575,3266.7470000000003,3.0269220000000003,2343.6690000000003,2813.6759999999995,1
2016-04-22 22:30:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,85.6,85.6,100.0,100.0,0.12210049999999999,0.091576,1.0073299999999998,0.091576,2.11844,2.35043,0.213675,0.4700851999999999,1.306475,0.8302817000000001,0.9096468,3.2661799999999994,925.3974999999998,30.025009999999998,601.0884999999998,9.363550000000002,3.0395299999999996,601.1802,603.6832999999999,924.5962999999999,105678.6,7509.13,19.29264,19.21286,19.22831,6.0,30.209150000000005,0.0,141.242,3.8858379999999997,6.214890999999999,3.5988979999999997,7.918191999999998,12.057384999999998,27.87547,36.227109999999996,1.1385838200000002,982.3092999999999,384.3859,3289.4080000000004,3.2278840000000004,2410.4260000000004,2807.298,1
2016-04-22 22:40:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.13431030000000002,0.091576,1.0012246999999996,0.091576,2.10623,2.35043,0.20757000000000003,0.46398009999999995,1.30037,0.9279620000000002,1.4468877,3.2661799999999994,943.9842000000001,30.379119999999993,599.2368,9.363550000000002,3.0395299999999996,602.4642,604.388,942.6688,105694.8,7509.13,19.290059999999997,19.215439999999997,19.233449999999998,6.0,30.756469999999997,0.0,141.242,0.0,1.64225,0.0,1.8009799999999998,2.70452,4.914530000000001,23.284489999999998,0.042735379999999996,1010.3279999999999,400.7056,3352.4,3.0519229999999995,2473.869,2755.6549999999997,1
2016-04-22 22:50:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.14041520000000002,0.091576,1.0073299999999998,0.091576,2.8571459999999993,2.35043,0.20757000000000003,0.46398009999999995,2.051285,1.3369988000000002,6.080585000000001,3.2661799999999994,949.9802,31.104400000000005,603.597,9.657508000000004,2.9387959999999995,605.5408999999999,607.0865,948.5582,105710.9,7509.13,19.272,19.194799999999997,19.220599999999997,6.0,31.00928,0.0,141.2096,2.5610500000000003,4.5970699999999995,2.1733830000000003,5.402931,12.484724000000002,24.670322,39.65201,0.6776564199999998,1006.4023,392.5152,3374.2050000000004,2.870513,2455.3399999999997,2773.7329999999993,1
2016-04-22 23:00:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.12210050000000001,0.091576,1.0073299999999998,0.091576,10.164818,2.35043,0.20757000000000003,0.46398009999999995,3.052505,2.25275,9.676429,3.2661799999999994,953.4919000000002,31.539080000000002,601.5339999999999,9.853480000000003,2.8716399999999997,606.4055999999999,607.7327,950.4536,105727.0,7509.13,19.27458,19.194799999999997,19.220599999999997,6.0,30.972669999999994,0.0,141.18800000000002,22.527468000000002,25.628819999999997,22.246648999999998,27.741149999999998,41.69719,46.64837000000001,52.564099999999996,7.27105956,1000.7851999999999,390.25789999999995,3371.2169999999996,3.072115,2428.5119999999997,2811.763,1
2016-04-22 23:10:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.1037858,0.091576,1.0073299999999998,0.091576,10.195357999999999,2.35043,0.213675,0.4761903,1.355315,0.7264966000000002,7.735040000000001,3.2661799999999994,957.0892,31.440179999999998,600.2229,9.853480000000003,2.8716399999999997,604.5364000000001,606.6587000000002,955.5078999999998,105743.1,7509.13,19.272,19.19738,19.220599999999997,6.0,31.08173,0.0,141.18800000000002,32.551919999999996,31.691110000000002,32.97316,33.840070000000004,35.15872999999999,20.769243,44.79854,0.0030525599999999997,1007.2465999999998,386.1001,3366.059,3.0881410000000002,2444.2859999999996,2798.5950000000003,1
2016-04-22 23:20:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.14041520000000002,0.091576,1.0073299999999998,0.091576,10.195338000000001,2.35043,0.213675,0.4578749999999999,1.2820550000000002,0.9218570000000001,3.19292,3.2661799999999994,951.5217,31.17705,601.4612,9.853480000000003,2.8716399999999997,603.3385000000001,606.5438,950.0453999999997,105759.2,7509.13,19.274579999999997,19.19482,19.220599999999997,6.0,31.07452,0.0,141.18800000000002,28.36387,25.634930000000004,28.217360000000003,27.741149999999998,4.322345,12.472532000000001,39.98778,0.0,999.1949000000001,382.58180000000004,3352.578,3.0727570000000006,2435.8139999999994,2792.8669999999997,1
2016-04-22 23:30:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.12820540000000002,0.091576,1.0073299999999998,0.091576,10.286900000000001,2.35043,0.201465,0.47619029999999996,1.2759500000000001,0.8791219000000001,1.2698432,3.2661799999999994,947.6674,30.999380000000002,601.5287999999999,9.853480000000003,2.8716399999999997,603.2936,606.3352000000001,946.7794000000001,105775.4,7509.13,19.28232,19.20254,19.22574,6.0,31.020470000000007,0.0,141.18800000000002,23.168499999999995,17.9487,22.851029999999998,19.945050000000002,2.5030550000000003,30.213689999999996,45.01221,0.3968255,998.8744999999999,382.31419999999997,3331.529,3.0862179999999997,2434.79,2793.207,1
2016-04-22 23:40:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.0976809,0.091576,1.0012246999999999,0.091576,10.2747,2.35043,0.20757000000000003,0.4700851999999999,1.257635,1.2332127000000002,0.6593403,3.2661799999999994,945.4405,31.17278,602.7207999999999,9.853480000000003,2.8716399999999997,604.5521999999999,606.6589,944.3774000000001,105791.4,7509.13,19.295219999999997,19.21544,19.22317,6.0,30.933640000000004,0.0,141.18800000000002,23.27838,23.03418,22.78387,24.8718,5.732600000000001,44.19414999999999,49.60316,8.7240506,987.9887000000001,381.06250000000006,3322.629,2.9596160000000005,2409.1169999999997,2810.5190000000002,1
2016-04-22 23:50:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.1037858,0.091576,1.0073299999999998,0.091576,10.280800000000001,2.35043,0.20757000000000003,0.48229539999999993,1.2515300000000003,3.0158750000000003,0.641025,3.2661799999999994,951.7785999999999,31.534190000000002,602.8756000000001,9.853480000000003,2.8716399999999997,605.2593999999999,607.1976999999999,948.7039000000002,105807.6,7509.13,19.279739999999997,19.199959999999997,19.220599999999997,6.0,30.99268,0.0,141.18800000000002,38.522600000000004,42.472539999999995,38.57144,44.371179999999995,8.418800999999998,42.295489999999994,52.747249999999994,34.688649999999996,989.6814,385.54,3328.8129999999996,2.895832,2398.0100000000007,2826.675,1
2016-04-23 00:00:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.091576,0.091576,1.0012246999999999,0.091576,10.29301,2.35043,0.213675,0.4700851999999999,1.2515300000000003,2.8632488,0.641025,3.2661799999999994,946.2113000000002,31.598270000000003,602.7579000000001,9.853480000000003,2.8716399999999997,605.3243,607.223,935.9531,105823.6,7509.13,19.295219999999997,19.220599999999997,19.24116,6.0,30.87876,0.0,141.18800000000002,55.29913999999999,60.77533,56.978030000000004,62.44809,4.340661,34.169740000000004,50.46397,13.379113559999999,965.5323000000001,361.21639999999996,3287.8660000000004,2.907691,2308.455,2849.121,1
2016-04-23 00:10:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.091576,0.091576,1.0012246999999999,0.091576,10.286900000000001,2.295485,0.213675,0.4578749999999999,1.2515300000000003,0.7570214000000001,0.641025,3.2661799999999994,902.4425000000001,29.84005,603.0076999999999,9.853480000000003,2.8716399999999997,602.2045,602.4590000000001,900.0,105839.6,7509.13,19.290059999999997,19.21028,19.233449999999998,6.0,29.482499999999995,0.0,141.18800000000002,84.42614,93.18069999999999,86.75215,94.07201,5.561656000000001,16.410261,17.771665999999996,9.61844,926.1523,330.8012,3123.782,3.3423070000000004,2223.849,2912.0860000000002,1
2016-04-23 00:20:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.091576,0.091576,1.0012246999999999,0.091576,10.29301,2.3382199999999997,0.201465,0.4578749999999999,1.2515300000000003,0.9218570000000001,0.6105005000000001,3.2661799999999994,896.1899999999998,28.873020000000004,589.4775,9.853480000000003,2.8716399999999997,595.1845,593.9226000000001,900.0,105855.7,7509.13,19.2849,19.205119999999997,19.22317,6.0,29.436699999999995,0.0,142.3904,35.125142999999994,26.202683999999994,35.625767999999994,27.423693399999998,1.06837,3.0891350000000006,1.32479,0.0,951.575,350.2163,3101.4919999999993,3.507371,2340.16,2813.306,0
2016-04-23 00:30:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.10989070000000001,0.091576,0.9645929000000001,0.091576,10.2686,2.3382199999999997,0.20146500000000006,0.4639801,1.2393200000000002,0.8669117000000002,0.5799760000000002,3.2661799999999994,897.2178,28.82663,588.6351000000001,9.853480000000003,2.8716399999999997,593.4088999999999,590.4972,900.0,105872.0,7509.13,19.27458,19.20254,19.220599999999997,6.0,29.436699999999995,0.0,144.1945,0.0,1.3431050000000002,0.0,0.8241759999999998,1.080582,3.0280849999999995,1.3186849999999999,0.0,970.3254999999999,360.85440000000006,3147.766,3.089425,2381.538,2763.1349999999993,0
2016-04-23 00:40:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.0976809,0.091576,0.946277,0.091576,10.286900000000001,2.3443249999999995,0.201465,0.46398009999999995,1.2087950000000003,0.8363862,0.5799760000000002,3.2661799999999994,901.1578,28.952369999999995,585.1040999999999,9.853480000000003,2.8716399999999997,591.6904999999999,589.1207000000002,900.0,105888.2,7509.13,19.27716,19.20512,19.220599999999997,6.0,29.436699999999995,0.0,145.19700000000003,0.0,1.31258,0.0,0.8730168000000003,1.14164,3.0219799999999997,1.61783,0.0,986.7598,366.68609999999995,3235.7980000000002,3.2634619999999996,2398.5420000000004,2766.408,0
2016-04-23 00:50:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.09768089999999999,0.091576,0.946277,0.091576,10.2747,2.332115,0.201465,0.46398009999999995,1.1904800000000002,0.8241759999999998,0.5799760000000002,3.2661799999999994,901.0719000000001,29.277160000000002,588.5912000000001,9.853480000000003,2.8716399999999997,592.4275999999998,590.2505,900.0,105904.3,7509.13,19.272,19.19738,19.220599999999997,6.0,29.436699999999995,0.0,145.19700000000003,0.0,1.31258,0.0,0.9401720000000001,1.1904800000000002,3.0463999999999993,1.8437150000000002,0.0,989.8357000000002,367.82370000000003,3277.196,3.1407040000000004,2385.297,2772.173,0
2016-04-23 01:00:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,100.0,100.0,0.091576,0.091576,0.946277,0.091576,10.280800000000001,2.35043,0.20757000000000003,0.4578749999999999,1.1904800000000002,0.8241759999999998,0.5799760000000002,3.2661799999999994,910.6653,29.805870000000006,595.3798999999999,9.853480000000003,2.8716399999999997,594.9957999999999,595.3217999999999,909.6690000000001,105920.5,7509.13,19.30549,19.22572,19.259149999999998,6.0,29.633490000000002,0.0,143.7935,0.0,1.31258,0.0,0.946277,1.2149,3.5042750000000007,10.421244999999999,0.0,995.4779999999998,373.186,3362.7750000000005,3.186218,2401.38,2785.7439999999997,1
